Unnamed: 0,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group,Avg_Shop,Avg_Shop_Range
1900,Female,No,45.0,Yes,Engineer,0.0,low,1.0,6.0,10.107000000000001,5.489,1.021,0.21100000000000002,A,4.207,-5
1901,Male,Yes,46.0,No,Doctor,0.0,average,3.0,4.0,12.382,7.9239999999999995,7.126,-3.3789999999999996,D,6.013,5-15
1902,Male,No,20.0,No,Healthcare,2.0,low,4.0,4.0,9.793,5.973,7.565,-1.0270000000000001,D,5.5760000000000005,5-15
1903,Female,Yes,41.0,Yes,Engineer,0.0,average,3.0,6.0,7.275,7.433,5.772,1.874,A,5.587999999999999,5-15
1904,Female,Yes,35.0,No,Engineer,7.0,average,4.0,4.0,6.5760000000000005,-0.8370000000000001,2.6519999999999997,1.9680000000000002,A,2.59,-5
1905,Female,Yes,52.0,Yes,Artist,6.0,low,2.0,6.0,4.412,3.8510000000000004,4.862,6.045,A,4.792,-5
1906,Female,Yes,63.0,Yes,Artist,1.0,average,4.0,6.0,7.689,3.6839999999999997,2.798,1.104,B,3.819,-5
1907,Male,Yes,51.0,No,Executive,5.0,low,3.0,2.0,12.525,7.534,5.974,4.993,C,7.757000000000001,5-15
1908,Female,Yes,29.0,Yes,Entertainment,0.0,average,2.0,6.0,6.401,1.8559999999999999,6.524,2.373,A,4.288,-5
1909,Male,No,27.0,No,Doctor,0.0,low,4.0,6.0,0.8220000000000001,3.222,0.889,-0.599,B,1.084,-5
1910,Female,No,37.0,Yes,Doctor,1.0,low,1.0,4.0,4.515,7.296,4.569,1.893,A,4.5680000000000005,-5
1911,Female,Yes,29.0,No,Homemaker,1.0,average,2.0,4.0,4.3919999999999995,4.638999999999999,8.43,0.7040000000000001,C,4.541,-5
1912,Male,Yes,74.0,Yes,Lawyer,1.0,low,1.0,6.0,6.185,9.186,-0.341,4.093,A,4.781000000000001,-5
1913,Female,Yes,72.0,Yes,Artist,3.0,average,3.0,6.0,13.526,11.022,6.194,6.349,C,9.273,5-15
1914,Female,Yes,83.0,Yes,Lawyer,1.0,high,2.0,6.0,0.915,0.9279999999999999,6.931,1.4140000000000001,B,2.5469999999999997,-5
1915,Male,Yes,37.0,Yes,Engineer,1.0,average,3.0,3.0,4.809,8.043,4.28,5.98,A,5.778,5-15
1916,Female,No,19.0,No,Healthcare,0.0,low,3.0,6.0,12.592,2.3680000000000003,9.81,2.4859999999999998,D,6.814,5-15
1917,Female,No,30.0,No,Artist,1.0,low,1.0,6.0,0.855,3.773,5.247000000000001,1.72,B,2.8989999999999996,-5
1918,Female,No,40.0,Yes,Engineer,1.0,average,2.0,1.0,-2.9530000000000003,7.09,5.723,-0.46799999999999997,B,2.3480000000000003,-5
1919,Female,Yes,65.0,Yes,Doctor,1.0,low,2.0,6.0,1.214,4.118,5.1770000000000005,-0.667,B,2.46,-5
1920,Female,Yes,40.0,Yes,Lawyer,1.0,average,2.0,6.0,19.285,4.891,16.014,7.71,C,11.975,5-15
1921,Male,Yes,43.0,Yes,Entertainment,0.0,average,2.0,5.0,4.71,4.94,6.03,5.912000000000001,A,5.398,5-15
1922,Male,Yes,50.0,Yes,Executive,9.0,average,3.0,2.0,12.495999999999999,15.366,14.029000000000002,22.596999999999998,C,16.122,15+
1923,Male,No,35.0,Yes,Artist,8.0,low,2.0,6.0,11.353,13.273,2.989,7.485,D,8.775,5-15
1924,Male,Yes,67.0,Yes,Lawyer,0.0,low,1.0,3.0,5.502000000000001,6.763999999999999,8.08,4.497,A,6.211,5-15
1925,Male,Yes,66.0,Yes,Executive,0.0,low,1.0,6.0,-1.535,2.7769999999999997,10.945,-3.21,B,2.244,-5
1926,Female,No,39.0,Yes,Artist,3.0,low,2.0,6.0,10.237,5.46,15.298,8.298,C,9.823,5-15
1927,Female,Yes,46.0,Yes,Homemaker,0.0,average,3.0,6.0,12.264000000000001,6.2,8.91,14.194,C,10.392000000000001,5-15
1928,Female,No,32.0,No,Homemaker,8.0,low,1.0,6.0,2.7319999999999998,7.4079999999999995,10.349,6.688,D,6.794,5-15
1929,Male,Yes,88.0,Yes,Lawyer,0.0,high,3.0,6.0,3.9730000000000003,6.771,15.16,7.327000000000001,C,8.308,5-15
1930,Male,No,30.0,Yes,Healthcare,8.0,low,5.0,6.0,1.983,5.847,9.533999999999999,8.613,D,6.494,5-15
1931,Male,No,32.0,Yes,Entertainment,1.0,low,1.0,6.0,6.97,2.241,6.452999999999999,-0.27899999999999997,A,3.846,-5
1932,Male,Yes,43.0,No,Marketing,1.0,low,2.0,7.0,13.872,-4.749,7.718999999999999,7.974,D,6.204,5-15
1933,Female,Yes,55.0,No,Engineer,3.0,average,2.0,6.0,6.1979999999999995,9.086,0.344,-0.41,B,3.804,-5
1934,Female,Yes,47.0,Yes,Artist,0.0,average,3.0,6.0,17.796,-0.078,11.210999999999999,9.613,C,9.636000000000001,5-15
1935,Male,No,39.0,Yes,Artist,1.0,low,1.0,6.0,13.034,13.02,6.819,5.176,C,9.512,5-15
1936,Male,No,22.0,No,Healthcare,0.0,low,4.0,6.0,9.041,9.861,5.902,8.901,D,8.426,5-15
1937,Female,No,31.0,No,Healthcare,0.0,low,7.0,6.0,4.887,3.8560000000000003,-0.628,0.126,B,2.06,-5
1938,Male,No,27.0,Yes,Healthcare,1.0,average,3.0,2.0,5.26,2.984,9.721,1.092,D,4.763999999999999,-5
1939,Male,No,19.0,No,Healthcare,0.0,low,4.0,6.0,7.127000000000001,11.892999999999999,13.115,0.4,D,8.134,5-15
1940,Male,Yes,69.0,No,Doctor,0.0,average,2.0,6.0,13.488,13.568,3.8560000000000003,-7.357,C,5.888999999999999,5-15
1941,Male,Yes,37.0,No,Doctor,1.0,average,2.0,6.0,2.6519999999999997,6.053999999999999,2.5669999999999997,-0.746,B,2.6319999999999997,-5
1942,Male,Yes,45.0,Yes,Executive,0.0,high,2.0,6.0,3.8139999999999996,11.318,14.489,6.477,C,9.024,5-15
1943,Female,No,22.0,No,Doctor,1.0,low,3.0,3.0,7.267,6.803999999999999,4.542,1.524,A,5.034,5-15
1944,Female,No,26.0,Yes,Doctor,0.0,low,3.0,6.0,3.5,1.1640000000000001,5.666,-2.4219999999999997,B,1.9769999999999999,-5
1945,Male,Yes,61.0,Yes,Entertainment,1.0,low,2.0,5.0,5.69,6.93,8.793,3.071,A,6.121,5-15
1946,Female,Yes,74.0,No,Lawyer,1.0,average,2.0,6.0,14.635,-2.359,10.639000000000001,10.985,C,8.475,5-15
1947,Male,No,29.0,Yes,Homemaker,5.0,low,1.0,6.0,18.254,9.238999999999999,-2.89,8.373,D,8.244,5-15
1948,Female,No,63.0,Yes,Doctor,0.0,low,2.0,6.0,7.824,1.859,4.887,-0.927,B,3.411,-5
1949,Male,Yes,40.0,Yes,Artist,0.0,average,5.0,3.0,7.292000000000001,9.073,8.623,12.565999999999999,C,9.388,5-15
1950,Male,Yes,81.0,Yes,Lawyer,1.0,low,1.0,6.0,8.78,3.7680000000000002,3.016,2.958,A,4.63,-5
1951,Female,Yes,71.0,No,Lawyer,1.0,high,2.0,6.0,1.6640000000000001,6.077000000000001,8.456,1.6869999999999998,B,4.471,-5
1952,Female,No,31.0,No,Healthcare,10.0,low,2.0,3.0,5.309,5.225,11.294,15.96,C,9.447000000000001,5-15
1953,Male,Yes,35.0,No,Homemaker,1.0,average,3.0,6.0,1.225,3.761,1.235,0.636,B,1.714,-5
1954,Female,No,52.0,Yes,Artist,6.0,low,1.0,6.0,4.511,4.321000000000001,6.104,3.16,A,4.524,-5
1955,Male,No,19.0,No,Healthcare,1.0,low,4.0,3.0,8.977,12.130999999999998,8.681000000000001,1.8419999999999999,D,7.9079999999999995,5-15
1956,Male,Yes,45.0,No,Artist,0.0,low,2.0,6.0,2.701,0.281,3.4989999999999997,0.526,B,1.7519999999999998,-5
1957,Female,No,19.0,No,Marketing,1.0,low,4.0,6.0,12.234000000000002,9.868,2.0140000000000002,-0.052000000000000005,D,6.016,5-15
1958,Male,No,23.0,No,Healthcare,2.0,low,5.0,6.0,16.408,10.812999999999999,8.797,4.574,D,10.148,5-15
1959,Male,Yes,77.0,No,Lawyer,0.0,average,2.0,6.0,6.9479999999999995,3.134,10.892000000000001,-0.06,D,5.228,5-15
1960,Female,Yes,84.0,Yes,Lawyer,0.0,low,1.0,6.0,3.906,4.046,5.127999999999999,1.163,B,3.5610000000000004,-5
1961,Male,Yes,47.0,No,Entertainment,1.0,high,4.0,4.0,4.14,4.9830000000000005,12.425999999999998,9.837,D,7.846,5-15
1962,Male,No,29.0,Yes,Entertainment,6.0,low,3.0,6.0,6.309,5.88,4.417,1.693,A,4.575,-5
1963,Female,No,35.0,Yes,Artist,8.0,low,3.0,2.0,6.846,4.506,4.253,6.417000000000001,A,5.506,5-15
1964,Male,Yes,40.0,Yes,Artist,14.0,low,2.0,6.0,10.755999999999998,7.282,10.777999999999999,10.610999999999999,C,9.857000000000001,5-15
1965,Male,No,35.0,No,Healthcare,1.0,low,1.0,6.0,13.484000000000002,4.918,-1.556,2.0869999999999997,D,4.7330000000000005,-5
1966,Male,No,20.0,No,Healthcare,0.0,low,3.0,2.0,2.47,4.5969999999999995,8.229,9.363,D,6.165,5-15
1967,Male,No,43.0,Yes,Entertainment,0.0,low,2.0,2.0,3.9010000000000002,3.7310000000000003,0.855,3.234,A,2.93,-5
1968,Female,Yes,53.0,Yes,Artist,3.0,low,1.0,7.0,4.552,5.809,7.146,4.531000000000001,A,5.51,5-15
1969,Male,Yes,22.0,No,Executive,1.0,high,3.0,6.0,7.192,5.59,5.26,1.811,D,4.963,-5
1970,Male,Yes,32.0,No,Healthcare,1.0,high,4.0,4.0,7.58,10.495,-2.332,1.262,D,4.251,-5
1971,Male,Yes,51.0,No,Executive,2.0,high,5.0,6.0,7.564,5.407,2.742,3.562,A,4.819,-5
1972,Female,No,41.0,No,Marketing,1.0,low,3.0,3.0,4.001,4.378,14.807,-0.8079999999999999,D,5.593999999999999,5-15
1973,Male,Yes,37.0,No,Doctor,2.0,average,4.0,6.0,8.879,5.682,4.2010000000000005,0.111,A,4.718,-5
1974,Male,Yes,55.0,Yes,Artist,4.0,average,4.0,6.0,5.157,6.431,6.9510000000000005,1.252,A,4.948,-5
1975,Male,No,42.0,Yes,Entertainment,3.0,low,2.0,6.0,7.657,4.287,7.46,7.399,A,6.7010000000000005,5-15
1976,Male,No,20.0,No,Healthcare,1.0,low,5.0,4.0,0.081,-5.02,2.298,3.5269999999999997,D,0.222,-5
1977,Female,No,42.0,Yes,Artist,12.0,low,2.0,4.0,8.213,7.268,3.955,3.2319999999999998,A,5.667000000000001,5-15
1978,Female,Yes,38.0,No,Engineer,1.0,high,3.0,6.0,6.466,7.952999999999999,0.8109999999999999,-0.226,B,3.7510000000000003,-5
1979,Female,No,52.0,Yes,Engineer,3.0,low,1.0,6.0,8.937999999999999,5.894,5.138999999999999,-0.494,A,4.869,-5
1980,Female,Yes,48.0,Yes,Marketing,9.0,low,1.0,6.0,8.164,11.200999999999999,5.355,11.667,D,9.097000000000001,5-15
1981,Male,Yes,40.0,Yes,Entertainment,5.0,average,2.0,6.0,18.94,5.484,10.302,7.24,C,10.492,5-15
1982,Male,No,27.0,No,Doctor,1.0,low,3.0,6.0,4.685,6.382000000000001,3.6260000000000003,-0.42700000000000005,B,3.5669999999999997,-5
1983,Male,Yes,48.0,No,Artist,3.0,average,4.0,6.0,4.819,5.375,3.9360000000000004,0.40399999999999997,B,3.633,-5
1984,Female,No,25.0,Yes,Marketing,5.0,low,2.0,4.0,3.2969999999999997,3.2119999999999997,4.026,2.9360000000000004,D,3.3680000000000003,-5
1985,Female,No,40.0,Yes,Doctor,3.0,low,1.0,6.0,5.0489999999999995,6.794,5.065,2.083,A,4.748,-5
1986,Female,Yes,68.0,No,Lawyer,1.0,low,1.0,6.0,14.573,6.422000000000001,4.232,2.187,D,6.854,5-15
1987,Male,No,21.0,No,Healthcare,0.0,low,4.0,6.0,10.152999999999999,5.813,2.602,4.54,D,5.777,5-15
1988,Male,No,43.0,Yes,Artist,1.0,low,2.0,2.0,3.6010000000000004,8.11,4.493,-1.919,B,3.571,-5
1989,Male,Yes,52.0,Yes,Lawyer,8.0,high,2.0,6.0,4.593999999999999,9.166,9.154,5.757000000000001,C,7.167999999999999,5-15
1990,Male,Yes,50.0,No,Executive,0.0,average,5.0,6.0,4.208,6.5120000000000005,-0.6709999999999999,1.18,B,2.807,-5
1991,Male,No,41.0,Yes,Entertainment,0.0,low,1.0,4.0,6.815,1.3840000000000001,5.882000000000001,6.615,D,5.1739999999999995,5-15
1992,Male,Yes,40.0,Yes,Entertainment,8.0,average,2.0,6.0,5.57,6.025,8.66,2.685,B,5.735,5-15
1993,Male,Yes,57.0,Yes,Homemaker,5.0,high,2.0,6.0,5.245,5.88,3.253,5.456,A,4.958,-5
1994,Female,No,25.0,Yes,Artist,13.0,low,2.0,6.0,11.802999999999999,11.614,5.025,11.069,C,9.878,5-15
1995,Male,Yes,74.0,No,Lawyer,0.0,high,2.0,6.0,4.601,6.142,3.6189999999999998,7.916,A,5.57,5-15
1996,Male,No,38.0,Yes,Entertainment,1.0,low,4.0,6.0,8.458,-0.667,1.956,2.6039999999999996,D,3.088,-5
1997,Female,Yes,46.0,Yes,Artist,0.0,average,2.0,6.0,12.488,7.825,8.247,9.552999999999999,C,9.527999999999999,5-15
1998,Female,No,50.0,Yes,Artist,1.0,low,1.0,6.0,15.065999999999999,1.156,5.029,1.037,D,5.572,5-15
1999,Male,Yes,50.0,Yes,Artist,0.0,average,2.0,3.0,1.952,4.232,4.087,-1.775,B,2.124,-5
2000,Female,Yes,40.0,Yes,Lawyer,0.0,average,2.0,6.0,6.215,13.154000000000002,8.702,17.202,C,11.318,5-15
2001,Male,No,29.0,Yes,Artist,0.0,low,1.0,6.0,5.8870000000000005,2.9019999999999997,5.702999999999999,4.164,A,4.664,-5
2002,Male,Yes,84.0,Yes,Lawyer,1.0,high,3.0,6.0,-0.25,0.494,7.515,-3.872,B,0.972,-5
2003,Male,Yes,38.0,No,Executive,9.0,high,5.0,6.0,1.764,5.527,6.915,3.928,B,4.534,-5
2004,Male,Yes,71.0,No,Lawyer,0.0,average,3.0,6.0,8.524,7.257999999999999,3.452,3.7230000000000003,A,5.739,5-15
2005,Female,Yes,50.0,No,Engineer,0.0,low,3.0,7.0,1.8940000000000001,10.832,-0.941,1.8659999999999999,B,3.4130000000000003,-5
2006,Male,Yes,56.0,Yes,Artist,0.0,average,2.0,6.0,7.22,2.213,3.1239999999999997,5.341,B,4.474,-5
2007,Male,No,19.0,No,Healthcare,4.0,low,3.0,2.0,5.268,5.103,11.735999999999999,3.873,D,6.495,5-15
2008,Male,Yes,29.0,No,Executive,12.0,low,3.0,6.0,3.725,2.912,6.992000000000001,-0.055999999999999994,B,3.3930000000000002,-5
2009,Male,No,26.0,Yes,Doctor,1.0,low,3.0,6.0,6.229,11.273,6.992000000000001,2.295,D,6.697,5-15
2010,Female,No,31.0,No,Doctor,1.0,low,5.0,3.0,14.147,7.045,9.524,14.136,C,11.213,5-15
2011,Male,Yes,42.0,Yes,Artist,0.0,average,2.0,6.0,6.229,8.917,3.0469999999999997,6.812,A,6.251,5-15
2012,Female,No,33.0,Yes,Doctor,1.0,low,1.0,6.0,4.117,3.658,5.165,-0.281,B,3.165,-5
2013,Male,Yes,35.0,No,Healthcare,1.0,low,5.0,6.0,6.172999999999999,8.57,-4.275,5.422999999999999,D,3.9730000000000003,-5
2014,Female,Yes,46.0,No,Engineer,0.0,high,3.0,4.0,6.718,7.836,3.946,4.1,A,5.65,5-15
2015,Female,No,67.0,Yes,Artist,0.0,low,2.0,6.0,4.461,4.501,3.065,-2.3169999999999997,B,2.427,-5
2016,Female,No,35.0,No,Artist,7.0,low,2.0,6.0,8.111,0.5579999999999999,5.593,5.6770000000000005,D,4.985,-5
2017,Male,No,28.0,No,Doctor,8.0,low,3.0,6.0,5.586,4.664,6.42,7.642,A,6.077999999999999,5-15
2018,Female,No,43.0,No,Doctor,8.0,low,1.0,4.0,12.339,1.125,2.929,3.694,D,5.022,5-15
2019,Female,Yes,40.0,No,Artist,3.0,average,3.0,6.0,2.064,6.483,7.57,3.263,A,4.845,-5
2020,Female,Yes,40.0,Yes,Artist,0.0,average,3.0,1.0,10.123,11.478,10.209,5.539,C,9.337,5-15
2021,Female,No,21.0,No,Healthcare,8.0,low,4.0,6.0,8.814,-1.209,6.73,2.318,D,4.163,-5
2022,Female,No,32.0,No,Doctor,1.0,average,3.0,4.0,12.325,-1.2309999999999999,7.716,7.01,D,6.455,5-15
2023,Male,No,32.0,Yes,Artist,13.0,low,3.0,6.0,7.01,6.55,5.2620000000000005,3.9610000000000003,A,5.696000000000001,5-15
2024,Male,No,25.0,No,Homemaker,14.0,low,3.0,5.0,4.7010000000000005,3.822,2.154,7.26,A,4.484,-5
2025,Female,No,40.0,Yes,Artist,5.0,low,1.0,6.0,5.523,5.112,5.481,5.665,A,5.445,5-15
2026,Female,No,19.0,No,Healthcare,0.0,average,3.0,6.0,10.527000000000001,6.122000000000001,-0.747,7.485,D,5.847,5-15
2027,Male,Yes,48.0,Yes,Executive,5.0,average,5.0,6.0,3.739,3.235,6.385,-1.6369999999999998,B,2.93,-5
2028,Female,No,36.0,Yes,Artist,3.0,low,3.0,6.0,7.082000000000001,6.091,12.607999999999999,8.687999999999999,C,8.617,5-15
2029,Male,No,27.0,No,Healthcare,1.0,low,3.0,6.0,7.858,4.68,8.872,-0.055999999999999994,D,5.337999999999999,5-15
2030,Female,Yes,82.0,No,Entertainment,0.0,high,2.0,6.0,1.8030000000000002,0.51,1.311,-1.5419999999999998,B,0.521,-5
2031,Male,No,23.0,No,Healthcare,9.0,low,4.0,6.0,10.495999999999999,11.212,8.187999999999999,-2.845,D,6.763,5-15
2032,Male,No,30.0,Yes,Entertainment,14.0,low,3.0,6.0,13.585999999999999,3.708,7.199,4.806,D,7.325,5-15
2033,Male,No,30.0,Yes,Entertainment,8.0,average,4.0,6.0,2.787,7.653,4.487,3.68,A,4.652,-5
2034,Male,No,30.0,Yes,Healthcare,1.0,low,3.0,6.0,15.725,7.939,9.597000000000001,-0.094,D,8.292,5-15
2035,Male,No,28.0,Yes,Entertainment,1.0,low,5.0,6.0,10.429,4.3,9.324,0.804,C,6.2139999999999995,5-15
2036,Male,Yes,60.0,Yes,Artist,0.0,low,2.0,4.0,1.6840000000000002,5.747000000000001,-0.37200000000000005,4.404,A,2.866,-5
2037,Female,Yes,52.0,Yes,Artist,1.0,average,2.0,6.0,17.105,11.337,15.095999999999998,7.779,C,12.829,5-15
2038,Female,No,19.0,No,Healthcare,1.0,low,3.0,3.0,9.558,3.174,-1.8940000000000001,4.649,D,3.872,-5
2039,Female,No,19.0,No,Healthcare,0.0,low,2.0,6.0,10.772,-4.937,-3.765,-3.677,D,-0.402,-5
2040,Male,Yes,40.0,No,Executive,1.0,low,5.0,5.0,7.685,6.872999999999999,0.878,6.212999999999999,D,5.412000000000001,5-15
2041,Male,No,38.0,Yes,Entertainment,8.0,low,1.0,6.0,7.081,-3.497,6.763999999999999,11.222999999999999,D,5.393,5-15
2042,Female,Yes,40.0,Yes,Entertainment,1.0,average,2.0,6.0,4.227,5.025,5.305,4.016,B,4.643,-5
2043,Female,No,40.0,Yes,Engineer,1.0,low,3.0,3.0,7.742000000000001,11.937999999999999,8.504,-7.265,B,5.23,5-15
2044,Male,Yes,68.0,Yes,Artist,0.0,high,2.0,6.0,-2.728,2.917,1.926,0.073,B,0.547,-5
2045,Male,Yes,50.0,Yes,Entertainment,1.0,average,4.0,6.0,8.662,3.9210000000000003,6.502999999999999,4.003,A,5.772,5-15
2046,Male,No,21.0,No,Healthcare,0.0,low,4.0,6.0,7.681,11.222999999999999,3.8739999999999997,-1.96,D,5.204,5-15
2047,Male,No,29.0,Yes,Healthcare,1.0,low,3.0,6.0,-0.512,0.299,-3.804,-0.496,B,-1.128,-5
2048,Female,Yes,39.0,No,Engineer,1.0,average,4.0,4.0,8.724,10.495999999999999,1.315,4.419,B,6.2379999999999995,5-15
2049,Male,Yes,41.0,Yes,Executive,0.0,low,4.0,6.0,-5.936,8.077,3.915,5.306,B,2.84,-5
2050,Male,No,28.0,No,Doctor,1.0,low,1.0,6.0,15.74,8.459,9.527000000000001,6.644,D,10.092,5-15
2051,Female,No,40.0,No,Healthcare,0.0,low,3.0,2.0,11.79,-0.511,2.444,4.838,D,4.64,-5
2052,Male,No,35.0,Yes,Artist,1.0,low,1.0,6.0,8.328,6.497999999999999,4.156000000000001,5.6739999999999995,A,6.164,5-15
2053,Female,Yes,49.0,Yes,Artist,3.0,average,2.0,6.0,-0.21,8.899,7.6,3.403,B,4.923,-5
2054,Female,Yes,26.0,Yes,Healthcare,8.0,low,2.0,3.0,11.249,7.393,1.604,-2.863,D,4.346,-5
2055,Female,No,33.0,No,Healthcare,1.0,average,1.0,4.0,10.18,13.644,7.216,10.732999999999999,C,10.443,5-15
2056,Female,No,27.0,No,Engineer,0.0,low,2.0,3.0,12.989,5.7379999999999995,6.587999999999999,7.599,D,8.228,5-15
2057,Female,No,50.0,No,Entertainment,8.0,low,2.0,6.0,5.417000000000001,5.8420000000000005,6.231,4.879,A,5.5920000000000005,5-15
2058,Female,Yes,37.0,Yes,Homemaker,5.0,low,2.0,4.0,6.757999999999999,8.407,-1.9880000000000002,1.7269999999999999,D,3.7260000000000004,-5
2059,Male,No,43.0,Yes,Marketing,0.0,low,2.0,6.0,3.952,2.75,1.443,2.43,A,2.6439999999999997,-5
2060,Male,No,35.0,Yes,Entertainment,13.0,low,1.0,6.0,12.573,8.781,3.4010000000000002,4.376,D,7.2829999999999995,5-15
2061,Female,Yes,50.0,Yes,Artist,1.0,low,1.0,6.0,20.699,6.928999999999999,4.577,10.69,C,10.724,5-15
2062,Male,No,31.0,Yes,Artist,7.0,low,1.0,4.0,5.125,4.794,8.081,5.836,A,5.959,5-15
2063,Female,Yes,29.0,No,Engineer,1.0,high,2.0,6.0,10.982000000000001,5.946000000000001,3.9730000000000003,5.515,D,6.604,5-15
2064,Female,No,20.0,No,Healthcare,0.0,low,2.0,6.0,10.995999999999999,5.157,3.658,-3.8369999999999997,D,3.9939999999999998,-5
2065,Male,Yes,66.0,Yes,Entertainment,1.0,average,2.0,6.0,13.904000000000002,12.994000000000002,8.517999999999999,11.549000000000001,C,11.741,5-15
2066,Male,Yes,37.0,Yes,Healthcare,1.0,average,2.0,4.0,5.591,4.072,3.82,3.668,A,4.288,-5
2067,Female,No,27.0,Yes,Healthcare,2.0,low,6.0,6.0,5.135,5.436,-4.199,4.294,D,2.6660000000000004,-5
2068,Female,Yes,43.0,No,Doctor,9.0,low,1.0,2.0,3.343,3.13,6.8,-0.271,A,3.25,-5
2069,Female,No,32.0,No,Doctor,8.0,low,6.0,6.0,3.637,3.6710000000000003,4.073,6.587000000000001,C,4.492,-5
2070,Male,Yes,87.0,Yes,Lawyer,9.0,low,4.0,6.0,16.102,14.501,8.258,12.017000000000001,C,12.72,5-15
2071,Female,Yes,40.0,Yes,Engineer,1.0,average,5.0,6.0,6.024,3.8930000000000002,2.647,-0.042,B,3.13,-5
2072,Male,No,59.0,Yes,Artist,1.0,low,2.0,6.0,4.079,3.358,-0.384,5.417999999999999,B,3.1180000000000003,-5
2073,Male,Yes,63.0,Yes,Artist,1.0,average,3.0,6.0,1.561,10.773,14.088,16.367,C,10.697000000000001,5-15
2074,Female,Yes,65.0,No,Lawyer,1.0,high,2.0,6.0,5.329,5.45,5.534,3.3819999999999997,A,4.9239999999999995,-5
2075,Male,No,47.0,Yes,Artist,0.0,low,1.0,6.0,0.03,3.536,4.167,-3.827,B,0.976,-5
2076,Female,Yes,45.0,Yes,Artist,9.0,low,2.0,6.0,14.114,5.757000000000001,13.248,9.466000000000001,C,10.645999999999999,5-15
2077,Male,Yes,79.0,No,Lawyer,0.0,low,1.0,6.0,6.104,4.38,6.885,1.796,D,4.791,-5
2078,Male,Yes,65.0,No,Entertainment,1.0,high,2.0,6.0,1.786,6.752999999999999,2.265,3.7289999999999996,B,3.633,-5
2079,Female,No,38.0,Yes,Healthcare,0.0,low,2.0,6.0,1.946,4.542,7.495,4.2860000000000005,B,4.567,-5
2080,Female,Yes,28.0,Yes,Healthcare,1.0,average,2.0,6.0,10.909,2.09,1.038,3.955,D,4.498,-5
2081,Male,No,20.0,No,Healthcare,2.0,low,3.0,4.0,5.848,6.787000000000001,6.9270000000000005,3.389,D,5.7379999999999995,5-15
2082,Female,Yes,36.0,Yes,Artist,1.0,low,2.0,6.0,10.625,13.325,6.358,3.554,C,8.466000000000001,5-15
2083,Male,No,22.0,No,Healthcare,0.0,low,4.0,6.0,5.311,10.214,10.674000000000001,14.542,D,10.185,5-15
2084,Male,Yes,56.0,No,Healthcare,0.0,high,4.0,7.0,1.0959999999999999,2.661,9.29,-0.501,B,3.136,-5
2085,Female,No,32.0,Yes,Doctor,5.0,low,3.0,4.0,5.27,3.9130000000000003,4.543,3.488,A,4.303999999999999,-5
2086,Female,No,33.0,Yes,Healthcare,1.0,low,1.0,6.0,7.194,-0.466,4.663,3.0660000000000003,D,3.614,-5
2087,Female,Yes,68.0,Yes,Artist,1.0,high,2.0,6.0,13.222999999999999,5.1579999999999995,9.804,6.059,C,8.561,5-15
2088,Male,Yes,53.0,Yes,Artist,1.0,average,3.0,6.0,11.453,2.351,11.655,2.6489999999999996,C,7.027,5-15
2089,Female,Yes,38.0,Yes,Artist,7.0,average,3.0,1.0,2.397,4.808,4.287,-4.192,B,1.825,-5
2090,Male,No,22.0,No,Healthcare,1.0,low,5.0,2.0,7.45,2.6069999999999998,5.64,4.327,D,5.006,5-15
2091,Female,Yes,49.0,Yes,Artist,0.0,high,4.0,6.0,12.22,-4.206,17.634,6.29,C,7.984,5-15
2092,Male,Yes,43.0,Yes,Artist,1.0,low,2.0,6.0,0.738,7.006,3.908,-2.795,B,2.214,-5
2093,Female,No,33.0,No,Doctor,0.0,low,1.0,3.0,3.964,5.53,4.415,5.242999999999999,D,4.788,-5
2094,Female,Yes,57.0,Yes,Artist,1.0,high,2.0,6.0,10.014,6.938,0.698,11.397,C,7.2620000000000005,5-15
2095,Female,Yes,65.0,Yes,Lawyer,2.0,low,6.0,6.0,16.706,9.385,5.2860000000000005,6.367000000000001,D,9.436,5-15
2096,Male,Yes,36.0,Yes,Entertainment,0.0,average,2.0,6.0,11.290999999999999,3.665,8.846,13.408,C,9.302,5-15
2097,Female,No,18.0,No,Entertainment,1.0,low,3.0,2.0,17.051,5.653,7.627000000000001,4.721,C,8.763,5-15
2098,Female,Yes,43.0,No,Engineer,1.0,average,2.0,6.0,-1.723,2.786,0.8959999999999999,3.8510000000000004,B,1.453,-5
2099,Male,Yes,75.0,Yes,Lawyer,0.0,low,1.0,6.0,10.419,5.9079999999999995,5.083,6.007000000000001,A,6.854,5-15
2100,Female,Yes,27.0,No,Marketing,1.0,high,4.0,6.0,10.06,10.255,8.76,10.658,D,9.933,5-15
2101,Male,Yes,39.0,Yes,Healthcare,11.0,average,2.0,6.0,4.218999999999999,7.626,0.621,-1.655,B,2.7030000000000003,-5
2102,Male,Yes,61.0,Yes,Artist,2.0,low,2.0,6.0,5.617000000000001,4.033,3.03,4.077,B,4.189,-5
2103,Female,Yes,73.0,Yes,Lawyer,1.0,average,5.0,1.0,11.056,9.454,6.877999999999999,6.273,D,8.415,5-15
2104,Male,Yes,52.0,Yes,Artist,7.0,average,4.0,6.0,-0.9329999999999999,1.088,8.767999999999999,4.933,B,3.464,-5
