ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
462304.0,Male,Yes,62.0,Yes,Artist,1.0,Low,4.0,4.0,7.05,3.189,5.797,0.446,B
466988.0,Female,No,72.0,Yes,Lawyer,0.0,Low,,6.0,2.346,-1.103,2.117,6.364,B
467467.0,Male,No,19.0,No,Healthcare,0.0,Low,4.0,6.0,14.428,6.241,2.391,6.475,D
464871.0,Female,No,28.0,Yes,Entertainment,6.0,Low,3.0,4.0,3.702,7.259,5.086,2.884,B
462258.0,Male,No,25.0,No,,1.0,Low,4.0,6.0,10.96,8.991,11.354,2.361,D
467813.0,Male,Yes,36.0,Yes,Entertainment,0.0,Low,2.0,4.0,5.757,4.811,6.07,2.575,A
459068.0,Female,No,33.0,Yes,Healthcare,2.0,Low,2.0,6.0,5.897,2.8,7.629,-1.14,A
462701.0,Male,Yes,59.0,No,Entertainment,0.0,Average,4.0,6.0,7.89,3.278,5.014,-0.877,B
466536.0,Male,No,20.0,No,Healthcare,4.0,Low,4.0,4.0,4.994,-5.784,-1.177,8.102,D
465668.0,Male,No,23.0,No,Healthcare,0.0,Low,5.0,4.0,1.777,0.987,4.591,-0.162,D
462234.0,Male,Yes,27.0,No,,1.0,Average,6.0,4.0,4.099,7.266,4.465,1.495,D
460340.0,Female,No,46.0,Yes,Artist,10.0,Low,2.0,6.0,5.29,5.26,2.383,7.395,A
466820.0,Female,Yes,74.0,No,Lawyer,1.0,High,2.0,6.0,6.932,4.805,2.246,4.22,A
462922.0,Male,No,26.0,No,Doctor,8.0,average,1.0,3.0,3.426,9.741,3.205,10.828,D
465326.0,Male,Yes,76.0,Yes,Artist,,Low,,6.0,4.008,6.977,3.053,4.299,A
464130.0,Male,No,41.0,Yes,Artist,1.0,Low,3.0,6.0,5.81,2.998,2.839,2.48,A
463832.0,Female,No,32.0,No,Marketing,,Low,,6.0,6.001,7.373,7.175,2.05,D
462735.0,Female,Yes,30.0,No,Artist,0.0,Average,2.0,1.0,0.319,5.706,2.097,1.017,B
464412.0,Male,Yes,70.0,No,Lawyer,1.0,Low,2.0,6.0,3.112,1.518,10.033,-0.98,D
464468.0,Male,Yes,50.0,Yes,Artist,1.0,Low,3.0,6.0,5.408,1.895,10.81,7.152,C
463422.0,Male,Yes,,No,Executive,,High,4.0,6.0,2.618,3.828,9.124,2.287,B
459498.0,Female,Yes,42.0,Yes,Artist,,Low,2.0,6.0,15.589,8.582,12.154,8.368,C
460173.0,Female,Yes,40.0,Yes,Artist,1.0,Low,3.0,6.0,17.531,7.487,8.543,6.835,C
463091.0,Female,Yes,39.0,Yes,Homemaker,8.0,Low,1.0,6.0,8.44,4.41,3.894,-1.985,D
467213.0,Female,Yes,88.0,Yes,Lawyer,1.0,High,2.0,6.0,2.056,2.881,5.623,-3.594,B
461804.0,Female,No,43.0,Yes,Artist,0.0,Low,1.0,6.0,4.997,6.531,0.764,1.73,A
466649.0,Male,No,19.0,No,Healthcare,1.0,Low,3.0,3.0,11.088,0.161,5.464,-1.717,D
460533.0,Female,Yes,45.0,No,Artist,6.0,Low,1.0,6.0,,4.695,-0.282,7.104,A
465820.0,Female,,30.0,Yes,,,Average,4.0,4.0,3.681,8.826,6.291,1.036,B
466329.0,Female,Yes,39.0,,Doctor,2.0,average,1.0,3.0,5.848,4.363,5.678,4.078,A
461892.0,Female,No,35.0,Yes,Healthcare,0.0,Low,1.0,2.0,15.428,5.492,1.411,2.56,D
463656.0,Male,Yes,53.0,Yes,Doctor,0.0,Low,3.0,6.0,8.629,5.403,7.617,5.508,A
462850.0,Male,No,21.0,No,Healthcare,1.0,Low,4.0,6.0,2.594,-0.918,7.471,10.449,D
460603.0,Female,No,22.0,,,0.0,Low,3.0,3.0,2.266,5.075,2.135,0.3,A
460707.0,Male,Yes,38.0,No,Artist,1.0,average,3.0,6.0,7.104,14.433,16.065,9.64,C
463122.0,Male,Yes,36.0,Yes,Executive,9.0,Average,3.0,6.0,-0.79,1.556,2.184,1.438,B
467588.0,Male,Yes,63.0,Yes,Artist,0.0,average,4.0,6.0,10.123,3.908,11.552,1.583,C
462552.0,Male,No,31.0,Yes,Artist,1.0,Low,2.0,6.0,5.695,3.604,4.674,4.787,A
466048.0,Male,No,25.0,No,Entertainment,3.0,Low,1.0,4.0,4.174,8.328,6.766,-0.51,A
467845.0,Male,Yes,52.0,Yes,Entertainment,1.0,,2.0,6.0,6.137,3.702,4.007,7.166,C
459810.0,Male,No,19.0,No,Healthcare,1.0,Low,4.0,6.0,10.704,4.695,-0.527,2.183,D
461267.0,Female,No,35.0,Yes,Healthcare,,Low,1.0,4.0,2.643,7.366,5.474,8.714,D
466572.0,Female,No,30.0,No,Healthcare,0.0,Low,4.0,6.0,13.548,4.082,3.689,10.206,D
464092.0,Female,Yes,59.0,Yes,Artist,0.0,Average,5.0,6.0,12.05,-0.966,15.887,7.658,C
467025.0,Female,No,25.0,No,Engineer,1.0,Low,3.0,6.0,12.248,7.133,6.268,3.473,D
466110.0,Male,Yes,77.0,Yes,Lawyer,0.0,Low,1.0,6.0,7.828,6.542,7.881,3.545,A
462353.0,Female,Yes,58.0,Yes,Doctor,1.0,Average,2.0,6.0,10.921,8.377,6.715,6.457,C
459904.0,Female,Yes,38.0,Yes,Artist,6.0,Low,4.0,6.0,,7.758,20.181,14.079,C
,Male,Yes,29.0,No,Marketing,1.0,Low,4.0,4.0,13.093,8.433,3.019,9.009,D
462367.0,Male,Yes,56.0,Yes,Artist,1.0,Average,3.0,6.0,4.475,8.532,2.564,3.471,B
460220.0,Female,No,37.0,Yes,Entertainment,1.0,average,2.0,2.0,14.818,10.984,2.085,-0.182,D
461429.0,Male,Yes,49.0,Yes,Doctor,1.0,Average,4.0,6.0,11.266,-0.956,9.4,8.977,C
462668.0,Female,No,41.0,Yes,Artist,2.0,Low,1.0,6.0,-2.459,7.985,2.021,-1.127,B
467339.0,Male,,55.0,Yes,Artist,1.0,Average,3.0,6.0,2.206,6.843,4.352,-0.354,B
461699.0,Male,No,28.0,Yes,Doctor,0.0,Low,1.0,6.0,7.446,5.284,6.067,7.541,D
464885.0,Female,No,35.0,No,Engineer,1.0,Low,2.0,4.0,6.037,3.887,1.888,3.473,A
460989.0,Male,No,23.0,No,Healthcare,1.0,Low,3.0,1.0,16.387,11.28,2.62,-4.081,D
462156.0,Female,Yes,43.0,Yes,Artist,4.0,Average,2.0,3.0,,8.347,3.573,18.055,C
461182.0,Male,No,18.0,No,Healthcare,,Low,,3.0,11.63,-1.179,10.191,3.251,D
460507.0,Male,No,30.0,No,Doctor,1.0,Low,4.0,3.0,9.81,8.217,5.992,5.499,D
462875.0,Male,No,20.0,No,Healthcare,1.0,Low,3.0,6.0,6.763,5.125,3.768,8.01,D
461708.0,Male,Yes,84.0,No,Lawyer,0.0,High,2.0,6.0,4.597,4.097,-0.916,0.981,B
459766.0,Female,No,42.0,Yes,Engineer,,Low,1.0,6.0,7.235,3.93,3.753,6.15,A
462137.0,Male,No,28.0,Yes,Doctor,1.0,Low,1.0,6.0,10.262,2.771,2.799,3.508,A
459630.0,Male,Yes,73.0,Yes,Lawyer,1.0,Average,2.0,6.0,3.224,11.228,6.75,2.952,A
,Female,Yes,61.0,Yes,Lawyer,,High,4.0,2.0,2.514,5.137,3.263,4.209,B
465897.0,Female,Yes,42.0,Yes,Artist,9.0,average,1.0,6.0,6.683,3.301,8.092,3.209,A
465628.0,Male,Yes,49.0,Yes,Artist,2.0,Low,2.0,2.0,5.484,4.126,6.358,6.126,A
462987.0,Female,Yes,84.0,Yes,Lawyer,,High,2.0,6.0,14.126,7.475,12.675,-0.389,C
463492.0,Male,No,22.0,No,Healthcare,,Low,4.0,6.0,10.283,5.792,-0.585,-1.769,D
462321.0,Female,No,42.0,Yes,Engineer,6.0,average,1.0,6.0,3.186,4.449,5.015,4.973,A
460511.0,Female,No,31.0,No,Doctor,0.0,Low,4.0,3.0,3.654,7.036,10.268,5.416,D
459225.0,Female,Yes,49.0,Yes,Artist,0.0,Average,4.0,6.0,13.851,2.412,8.265,6.357,C
467894.0,Male,Yes,58.0,Yes,Artist,0.0,Average,2.0,6.0,5.878,2.118,8.624,11.304,C
465076.0,Male,Yes,72.0,Yes,Artist,0.0,High,5.0,6.0,11.06,3.442,6.391,11.446,C
467573.0,Male,Yes,45.0,Yes,Artist,6.0,Average,4.0,6.0,2.688,7.879,1.447,-1.442,B
465266.0,Male,Yes,49.0,Yes,,0.0,Average,5.0,4.0,10.079,0.148,0.567,1.375,B
462215.0,Female,No,20.0,No,Marketing,1.0,Low,3.0,4.0,4.063,2.829,2.988,4.549,D
466279.0,Female,No,31.0,No,,1.0,Low,4.0,3.0,5.977,1.217,4.155,8.586,A
467131.0,Male,Yes,50.0,Yes,Artist,0.0,Low,2.0,6.0,1.786,6.965,1.659,-2.226,B
459456.0,Female,No,65.0,No,Lawyer,,Low,1.0,6.0,0.865,12.028,12.328,4.029,D
460225.0,Female,Yes,78.0,Yes,Lawyer,3.0,average,,,10.049,11.782,11.213,5.722,C
463825.0,Female,Yes,45.0,Yes,Artist,1.0,Average,3.0,0.0,2.84,7.008,7.532,1.956,B
462597.0,Male,Yes,29.0,No,Healthcare,,Low,4.0,4.0,4.32,5.211,5.286,0.795,A
466360.0,Male,No,25.0,No,Healthcare,0.0,Low,3.0,4.0,6.025,2.973,1.761,-1.5,B
465542.0,Female,Yes,,No,Doctor,,Average,5.0,3.0,7.034,7.095,5.306,6.296,A
465848.0,Female,No,28.0,Yes,Healthcare,0.0,average,1.0,7.0,8.648,6.795,6.744,1.07,D
459043.0,Female,Yes,49.0,No,Engineer,1.0,Low,1.0,7.0,5.303,10.744,2.691,5.901,A
463069.0,Male,No,29.0,Yes,Artist,7.0,Low,1.0,6.0,-2.806,3.3,4.053,0.501,B
459795.0,Male,No,52.0,Yes,Artist,0.0,Low,1.0,,5.502,3.399,6.444,4.904,A
464954.0,Male,No,23.0,No,Healthcare,1.0,Low,4.0,4.0,0.764,-2.482,10.784,0.084,D
459713.0,Male,No,18.0,No,Healthcare,,Low,3.0,6.0,7.392,7.155,2.962,-4.93,D
463068.0,Male,Yes,26.0,Yes,Artist,9.0,Average,2.0,6.0,5.064,2.256,4.152,2.365,B
464834.0,Male,Yes,51.0,No,Executive,1.0,Low,4.0,4.0,6.466,3.415,-2.491,6.037,D
462908.0,Male,Yes,27.0,No,Executive,10.0,High,3.0,6.0,4.955,7.898,8.481,6.088,A
464032.0,Male,No,20.0,No,Healthcare,1.0,Low,3.0,6.0,7.512,3.562,1.314,3.439,D
459307.0,Male,Yes,62.0,Yes,Entertainment,0.0,Low,1.0,6.0,4.407,6.356,9.487,-0.742,B
462224.0,Female,Yes,63.0,No,Engineer,4.0,Average,8.0,4.0,9.181,9.423,11.639,0.425,D
465611.0,Male,No,53.0,Yes,Doctor,0.0,average,1.0,6.0,15.891,3.156,9.51,-1.313,C
466322.0,Male,No,28.0,No,Doctor,0.0,Low,3.0,3.0,2.817,0.56,5.659,-0.251,B
461548.0,Female,No,33.0,Yes,Engineer,1.0,average,3.0,6.0,6.984,3.495,3.006,5.964,A
461870.0,Female,Yes,45.0,Yes,Artist,0.0,Average,2.0,6.0,7.678,10.178,4.952,18.718,C
466966.0,Male,Yes,61.0,Yes,Entertainment,1.0,Average,2.0,6.0,8.238,3.003,2.837,14.363,C
459207.0,Female,Yes,,,Doctor,0.0,average,4.0,6.0,-0.747,0.981,1.763,-2.505,B
465672.0,Male,No,42.0,No,Executive,9.0,Low,3.0,4.0,9.735,12.525,7.538,4.936,D
459317.0,Male,Yes,52.0,Yes,Executive,1.0,High,4.0,6.0,15.26,11.879,11.054,12.035,C
464362.0,Female,Yes,51.0,Yes,Artist,1.0,Low,1.0,6.0,18.617,7.178,8.112,16.481,C
465683.0,Female,No,49.0,No,Entertainment,1.0,Low,2.0,4.0,8.3,0.864,3.974,4.31,A
462253.0,Male,Yes,51.0,Yes,Engineer,0.0,Low,2.0,4.0,8.671,6.003,5.91,5.508,A
459421.0,Male,Yes,29.0,No,Healthcare,0.0,Average,4.0,6.0,4.954,3.861,2.701,2.334,A
459987.0,Male,Yes,53.0,Yes,Healthcare,,High,2.0,6.0,5.435,6.457,5.655,4.772,D
460036.0,Male,Yes,40.0,Yes,,3.0,Low,1.0,6.0,5.165,6.872,5.004,-2.867,D
461613.0,Female,No,25.0,Yes,Healthcare,8.0,Low,4.0,5.0,16.23,5.289,11.84,7.926,C
461168.0,Female,Yes,29.0,No,Engineer,5.0,Average,2.0,3.0,5.812,-0.881,4.303,2.548,A
459247.0,Male,Yes,60.0,Yes,Executive,0.0,Average,5.0,6.0,13.201,7.996,9.323,1.27,C
460770.0,Female,No,25.0,Yes,Healthcare,5.0,Low,3.0,,3.443,6.442,4.857,2.897,A
465047.0,Male,Yes,55.0,Yes,Executive,8.0,average,2.0,6.0,18.176,1.738,6.316,-1.527,C
467013.0,Male,Yes,66.0,Yes,Executive,0.0,High,2.0,6.0,12.618,2.795,2.018,5.492,C
465894.0,Male,No,27.0,Yes,Artist,8.0,Low,6.0,6.0,8.963,0.923,4.118,3.284,D
462702.0,Male,Yes,51.0,No,Entertainment,1.0,Average,4.0,4.0,6.9,4.747,6.556,4.69,A
465431.0,Male,Yes,35.0,No,Artist,0.0,Low,2.0,6.0,2.558,3.523,0.132,1.499,B
466386.0,Male,Yes,65.0,Yes,Executive,1.0,Low,2.0,4.0,7.139,2.71,4.489,1.768,B
467221.0,Female,No,20.0,No,Doctor,,Low,4.0,6.0,15.076,8.203,10.811,7.21,C
464057.0,Male,No,32.0,Yes,Marketing,0.0,,5.0,6.0,1.308,2.528,2.262,1.841,B
467217.0,Female,Yes,79.0,Yes,Lawyer,,High,2.0,6.0,10.439,10.61,4.749,14.155,C
462186.0,Female,No,21.0,No,Doctor,0.0,Low,3.0,1.0,8.95,2.822,5.464,6.225,D
463432.0,Male,No,36.0,Yes,Artist,0.0,Low,1.0,6.0,1.776,3.294,10.371,4.277,B
466753.0,Female,Yes,70.0,Yes,Artist,1.0,Average,2.0,3.0,20.711,-1.216,10.366,-1.386,C
465123.0,Female,No,28.0,Yes,Healthcare,1.0,Low,3.0,6.0,10.044,7.979,7.136,4.336,A
459965.0,Male,No,,Yes,Artist,7.0,Low,1.0,2.0,4.549,3.328,1.199,4.085,A
466030.0,Female,Yes,36.0,No,Entertainment,8.0,Low,2.0,6.0,6.389,2.945,5.343,0.236,B
462582.0,Male,No,20.0,No,Healthcare,0.0,Low,4.0,4.0,7.982,3.758,7.855,11.488,D
461466.0,Male,Yes,49.0,No,Artist,0.0,average,2.0,7.0,3.822,3.745,4.317,4.458,A
459676.0,Female,No,28.0,Yes,Artist,,Low,2.0,6.0,5.876,2.131,6.119,2.654,A
464380.0,Female,Yes,49.0,Yes,Artist,6.0,average,6.0,6.0,13.558,6.688,12.867,11.668,C
466846.0,Male,No,18.0,No,Healthcare,2.0,Low,4.0,2.0,3.245,10.993,8.881,8.846,D
465184.0,Female,Yes,46.0,No,Engineer,1.0,Average,5.0,6.0,11.299,6.64,15.773,7.845,C
459481.0,Male,Yes,,No,Lawyer,0.0,Low,2.0,6.0,4.267,4.051,4.554,3.705,A
467263.0,Female,No,32.0,No,Marketing,,Low,1.0,4.0,14.953,12.689,1.255,-2.843,D
465136.0,Male,Yes,47.0,Yes,Artist,0.0,average,2.0,6.0,3.85,4.48,9.304,5.292,C
464253.0,Female,Yes,,Yes,Artist,,Average,4.0,6.0,,15.107,4.089,9.796,C
466534.0,Male,No,28.0,No,,0.0,Low,9.0,6.0,7.359,7.332,4.081,4.639,D
466411.0,Male,Yes,58.0,Yes,Artist,1.0,Average,3.0,3.0,-2.483,2.996,3.44,4.821,B
462576.0,Female,No,21.0,No,Healthcare,9.0,average,4.0,3.0,8.199,10.056,4.511,0.068,D
467704.0,Male,Yes,53.0,Yes,Artist,1.0,Average,2.0,6.0,15.197,8.125,18.054,6.597,C
465303.0,Female,Yes,67.0,Yes,Artist,1.0,Average,3.0,2.0,12.456,10.292,15.136,9.655,C
467703.0,Male,No,26.0,Yes,Healthcare,1.0,Low,5.0,6.0,2.487,3.82,8.358,8.134,D
465493.0,Female,No,26.0,No,Artist,0.0,Low,3.0,4.0,3.973,1.343,4.28,8.257,A
461322.0,Male,Yes,40.0,Yes,Artist,0.0,Average,2.0,6.0,10.321,12.764,10.382,10.394,C
461706.0,Male,No,25.0,Yes,Healthcare,0.0,Low,3.0,6.0,12.806,5.985,8.564,5.439,D
463629.0,Male,No,41.0,Yes,Artist,1.0,Low,1.0,6.0,2.615,5.884,6.917,2.869,B
465140.0,Male,Yes,45.0,Yes,Executive,5.0,High,3.0,7.0,1.493,0.923,2.971,-1.997,B
459308.0,Female,Yes,47.0,Yes,Artist,0.0,Average,2.0,6.0,17.658,9.359,14.683,5.088,C
459582.0,Male,Yes,27.0,No,Entertainment,,Average,3.0,,7.238,6.195,4.586,6.869,A
460859.0,Male,Yes,50.0,Yes,Entertainment,,Low,4.0,6.0,1.775,4.97,3.919,-1.355,D
461915.0,Male,Yes,51.0,No,Artist,,Average,2.0,2.0,2.12,6.678,2.925,-2.088,B
466358.0,Female,,28.0,No,Engineer,0.0,Low,4.0,6.0,6.461,4.214,6.467,5.844,A
459708.0,Female,No,39.0,Yes,,1.0,Low,,6.0,4.668,7.188,5.783,0.434,A
459179.0,Male,Yes,60.0,No,Entertainment,0.0,average,3.0,6.0,5.094,2.856,4.273,3.21,B
462654.0,Male,Yes,39.0,No,Artist,1.0,Average,6.0,4.0,6.092,4.945,3.848,3.914,A
466256.0,Female,Yes,65.0,Yes,Engineer,1.0,Low,1.0,6.0,-1.084,6.192,3.254,0.706,B
,Female,Yes,43.0,Yes,Marketing,6.0,Low,1.0,6.0,5.555,6.517,4.33,2.612,A
467333.0,Female,Yes,58.0,Yes,Artist,,average,6.0,2.0,11.886,10.144,11.066,0.875,C
465652.0,Female,Yes,31.0,No,Marketing,0.0,Low,2.0,2.0,12.518,1.437,-3.513,8.725,D
460360.0,Female,Yes,38.0,Yes,Artist,2.0,Low,1.0,4.0,7.849,4.534,6.936,5.658,A
464472.0,Female,No,27.0,Yes,Artist,0.0,Low,3.0,6.0,10.047,5.405,11.06,12.081,C
467422.0,Female,Yes,58.0,Yes,Artist,0.0,Average,2.0,6.0,4.3,9.561,16.282,7.787,C
463116.0,Male,Yes,62.0,Yes,Artist,1.0,High,2.0,6.0,0.949,4.279,2.67,8.538,B
460177.0,Male,No,48.0,Yes,Artist,1.0,average,1.0,6.0,-0.931,2.198,2.917,3.311,B
465081.0,Male,Yes,57.0,Yes,Executive,7.0,High,2.0,6.0,12.035,8.081,2.903,7.342,C
467810.0,Male,Yes,,Yes,Artist,0.0,Average,5.0,6.0,15.49,2.297,12.254,11.18,C
465063.0,Female,Yes,68.0,Yes,Lawyer,1.0,,2.0,6.0,13.787,6.132,8.872,3.678,C
462690.0,Male,Yes,38.0,Yes,Engineer,,Average,4.0,6.0,3.706,5.786,0.338,-4.643,B
467752.0,Male,Yes,31.0,No,Executive,,Average,3.0,4.0,2.831,7.015,4.73,0.796,A
466430.0,Female,Yes,51.0,No,Engineer,0.0,Low,4.0,6.0,6.867,4.475,7.98,4.75,A
465713.0,Male,Yes,59.0,Yes,Artist,0.0,Average,4.0,6.0,8.934,11.007,7.582,12.062,C
462555.0,Male,Yes,36.0,Yes,Artist,1.0,Average,2.0,4.0,11.533,6.843,7.648,7.219,C
459668.0,Male,Yes,32.0,No,,5.0,Average,3.0,6.0,-0.455,2.883,2.873,-0.985,B
461615.0,Male,No,25.0,Yes,Doctor,1.0,Low,2.0,6.0,,3.279,10.813,3.397,D
461532.0,Male,Yes,48.0,Yes,Entertainment,1.0,Low,,6.0,,4.388,5.234,2.66,A
465295.0,Female,,37.0,Yes,Doctor,8.0,Average,1.0,6.0,4.001,2.957,4.841,3.36,A
459175.0,Female,Yes,70.0,Yes,Artist,1.0,,2.0,6.0,7.055,5.413,8.895,3.409,C
463739.0,Female,Yes,42.0,No,,0.0,Low,3.0,6.0,3.927,6.594,-4.925,-1.095,B
464339.0,Male,No,,No,Artist,0.0,Low,,6.0,10.968,2.434,11.525,1.264,D
465074.0,Male,No,25.0,Yes,Artist,1.0,Low,4.0,6.0,6.448,7.666,6.394,5.649,A
465282.0,Female,No,36.0,Yes,Artist,0.0,Low,3.0,6.0,8.816,5.523,11.181,1.393,A
460488.0,Male,No,42.0,No,Doctor,0.0,Low,1.0,3.0,11.833,12.611,2.748,6.733,D
464554.0,Female,No,35.0,Yes,Artist,0.0,Low,7.0,2.0,10.382,1.786,9.817,1.916,C
462814.0,Female,Yes,22.0,No,Engineer,8.0,Average,2.0,5.0,23.446,1.956,6.274,15.172,C
462073.0,Female,No,36.0,Yes,Artist,6.0,Low,1.0,6.0,10.677,10.351,6.861,7.613,C
459901.0,Male,Yes,47.0,Yes,Artist,0.0,Average,3.0,6.0,11.607,5.728,7.794,7.083,C
460858.0,Male,No,19.0,No,,1.0,Low,4.0,3.0,17.76,10.852,8.277,1.028,D
461895.0,Male,Yes,36.0,Yes,Entertainment,1.0,Low,2.0,6.0,-3.374,8.23,6.998,-0.796,B
467308.0,Female,No,28.0,Yes,Doctor,0.0,average,3.0,3.0,12.052,12.276,12.54,0.566,C
467584.0,Male,Yes,52.0,No,Doctor,1.0,Average,4.0,6.0,8.354,7.196,12.236,3.52,B
466444.0,Male,Yes,50.0,Yes,Doctor,,Average,4.0,3.0,3.986,10.299,8.544,5.6,C
,Male,Yes,47.0,No,Executive,0.0,Low,4.0,4.0,8.211,5.253,2.451,5.054,D
460100.0,Female,No,29.0,Yes,Doctor,1.0,Low,1.0,3.0,2.554,3.851,7.115,4.535,A
466591.0,Female,No,23.0,No,Healthcare,0.0,Low,4.0,6.0,5.714,4.827,11.054,-2.499,D
462849.0,Male,Yes,50.0,Yes,Artist,0.0,Average,4.0,6.0,10.891,8.87,13.86,13.645,C
463235.0,Female,No,21.0,No,,1.0,Low,4.0,6.0,18.567,5.222,0.915,-3.393,D
466410.0,Female,Yes,56.0,Yes,Artist,0.0,Low,1.0,6.0,3.088,5.906,6.205,-2.041,B
464141.0,Male,Yes,32.0,Yes,Entertainment,9.0,High,2.0,4.0,3.454,4.822,4.033,4.923,A
464634.0,Female,No,32.0,Yes,Engineer,,Low,9.0,4.0,16.141,-1.133,9.027,12.663,D
461564.0,Male,Yes,63.0,Yes,Executive,1.0,High,2.0,6.0,15.611,6.717,12.24,10.094,C
463219.0,Male,Yes,50.0,No,Entertainment,0.0,Low,2.0,6.0,4.63,5.638,2.887,7.375,D
461425.0,Male,Yes,52.0,Yes,Artist,,average,4.0,6.0,7.283,4.819,6.251,7.111,A
464009.0,Female,Yes,49.0,Yes,Artist,7.0,Average,4.0,6.0,2.965,3.011,9.848,4.05,B
460573.0,Male,No,62.0,No,Healthcare,8.0,Low,1.0,3.0,12.599,9.254,8.367,8.023,C
460951.0,Female,Yes,55.0,No,Engineer,1.0,Average,7.0,6.0,5.871,4.458,7.614,9.352,A
462262.0,Male,No,27.0,No,Healthcare,1.0,Low,3.0,0.0,-0.905,3.172,5.51,-0.41,B
467126.0,Female,Yes,,Yes,Artist,0.0,Low,1.0,3.0,4.917,3.621,2.487,4.183,B
462924.0,Female,Yes,31.0,No,Homemaker,8.0,Average,2.0,6.0,11.277,5.983,12.379,6.4,D
462488.0,Male,No,33.0,Yes,Healthcare,0.0,Low,5.0,6.0,-2.445,6.356,9.145,5.974,D
461640.0,Male,Yes,52.0,Yes,Artist,1.0,average,2.0,6.0,6.071,5.024,8.835,7.262,C
465504.0,Male,No,42.0,Yes,Entertainment,0.0,Low,2.0,6.0,3.462,4.675,12.161,-4.619,B
460902.0,Male,No,,Yes,Executive,1.0,Low,3.0,6.0,8.968,6.694,7.299,5.12,A
459657.0,Male,Yes,84.0,Yes,Lawyer,1.0,High,2.0,6.0,0.359,0.21,2.729,0.003,B
465054.0,Male,Yes,67.0,Yes,Executive,1.0,High,3.0,6.0,13.796,6.528,11.577,4.1,C
464000.0,Female,No,32.0,No,Healthcare,0.0,Low,5.0,,9.793,-3.533,-1.362,6.404,C
460324.0,Female,No,33.0,Yes,Entertainment,12.0,Low,2.0,6.0,8.409,7.119,2.139,4.165,A
462468.0,Female,No,30.0,Yes,Healthcare,2.0,Low,5.0,6.0,18.208,9.804,2.027,4.069,D
465245.0,Male,No,18.0,No,Healthcare,1.0,Low,4.0,4.0,9.261,10.483,1.802,3.479,D
467919.0,Female,Yes,47.0,Yes,Artist,7.0,Average,2.0,6.0,12.295,6.762,11.324,13.343,C
463716.0,Male,No,29.0,No,Doctor,1.0,Low,4.0,6.0,3.852,-0.501,4.705,10.606,D
463769.0,Male,Yes,63.0,No,Executive,0.0,High,4.0,6.0,3.417,2.878,6.5,3.977,B
464907.0,Male,,55.0,Yes,Engineer,0.0,Average,2.0,4.0,2.635,3.107,-4.13,2.228,B
460523.0,Female,No,48.0,Yes,Entertainment,1.0,Low,,4.0,13.681,10.09,6.63,14.967,C
462327.0,Male,Yes,27.0,Yes,Entertainment,0.0,Low,4.0,,4.815,6.997,10.061,7.699,D
463882.0,Female,Yes,43.0,Yes,Artist,1.0,Low,1.0,1.0,10.936,7.249,7.048,5.353,A
464446.0,Female,Yes,50.0,Yes,Engineer,0.0,Low,,6.0,4.165,7.576,5.477,6.309,B
462282.0,Male,No,29.0,No,Healthcare,1.0,Low,3.0,6.0,6.37,1.445,-3.679,-0.721,D
467167.0,Male,Yes,73.0,Yes,Artist,1.0,Average,,,13.774,10.97,7.477,13.34,C
459625.0,Female,Yes,57.0,No,Engineer,8.0,Low,1.0,6.0,-2.379,5.669,-0.434,-3.905,B
,Female,Yes,47.0,No,Engineer,8.0,Low,1.0,3.0,6.997,5.35,-0.093,5.225,A
461434.0,Female,Yes,,Yes,Executive,4.0,average,3.0,7.0,15.065,7.781,10.957,1.995,C
465404.0,Female,Yes,25.0,Yes,Entertainment,0.0,Average,2.0,1.0,6.385,6.127,4.845,1.916,A
462337.0,Female,Yes,79.0,Yes,Lawyer,1.0,,2.0,4.0,0.529,5.604,2.547,0.021,B
461921.0,Female,No,41.0,Yes,Artist,0.0,Low,1.0,6.0,6.958,3.259,6.946,-0.239,A
463763.0,Male,Yes,36.0,Yes,Artist,4.0,Average,2.0,6.0,11.598,2.661,8.438,11.019,C
467749.0,Male,No,19.0,No,Healthcare,1.0,Low,9.0,7.0,8.501,3.11,3.563,-1.127,D
464876.0,Female,Yes,49.0,No,Engineer,,Average,5.0,4.0,,1.392,4.203,3.391,A
463850.0,Male,Yes,26.0,No,Entertainment,0.0,High,2.0,6.0,8.493,1.39,3.124,10.628,D
460381.0,Male,No,28.0,Yes,Artist,13.0,Low,2.0,6.0,6.261,2.553,6.167,3.771,A
460946.0,Male,No,84.0,No,Artist,0.0,Low,1.0,6.0,11.83,5.4,3.982,2.938,D
464329.0,Male,Yes,81.0,No,Lawyer,1.0,Low,2.0,6.0,5.965,11.883,10.902,2.087,D
467209.0,Female,No,35.0,Yes,Healthcare,1.0,Low,1.0,6.0,14.025,5.208,3.239,5.912,D
461897.0,Male,Yes,55.0,Yes,Doctor,0.0,Average,2.0,6.0,12.846,7.801,3.19,16.991,C
462920.0,Male,Yes,50.0,No,Executive,0.0,High,5.0,6.0,5.667,-0.281,1.209,4.847,B
460994.0,Male,Yes,78.0,Yes,Lawyer,0.0,Low,5.0,6.0,5.284,5.438,9.972,3.043,A
462868.0,Male,Yes,36.0,No,Entertainment,0.0,Average,4.0,4.0,8.235,3.886,7.478,5.23,A
